GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
dubbo-all/dubbo-rpc-hessian,org.apache.dubbo.rpc.protocol.hessian,HessianProtocol.HessianHandler,71,0,6,0,18,0,5,0,2,0
dubbo-all/dubbo-rpc-hessian,org.apache.dubbo.rpc.protocol.hessian,DubboHessianURLConnectionFactory,37,0,2,0,7,0,3,0,2,0
dubbo-all/dubbo-rpc-http,com.alibaba.dubbo.rpc.protocol.http,HttpRemoteInvocation,4,0,0,0,2,0,1,0,1,0
dubbo-all/dubbo-rpc-http,org.apache.dubbo.rpc.protocol.http,HttpProtocol.InternalHandler,44,0,2,0,11,0,3,0,2,0
dubbo-all/dubbo-rpc-http,org.apache.dubbo.rpc.protocol.http,HttpProtocol.new SimpleHttpInvokerRequestExecutor() {...},28,0,0,0,5,0,2,0,2,0
dubbo-all/dubbo-rpc-http,org.apache.dubbo.rpc.protocol.http,HttpRemoteInvocation,44,0,2,0,10,0,3,0,2,0
dubbo-all/dubbo-rpc-http,org.apache.dubbo.rpc.protocol.http,HttpProtocol.new Runnable() {...},27,0,0,0,4,0,2,0,2,0
dubbo-all/dubbo-rpc-http,org.apache.dubbo.rpc.protocol.http,HttpProtocol.new RemoteInvocationFactory() {...},54,0,6,0,9,0,5,0,2,0
dubbo-all/dubbo-rpc-http,org.apache.dubbo.rpc.protocol.http,HttpProtocol,262,0,24,0,58,0,19,0,7,0
dubbo-all/dubbo-rpc-webservice,org.apache.dubbo.rpc.protocol.webservice,WebServiceProtocol.WebServiceHandler,53,0,6,0,13,0,5,0,2,0
dubbo-all/dubbo-rpc-webservice,org.apache.dubbo.rpc.protocol.webservice,WebServiceProtocol.new Runnable() {...},27,0,4,0,6,0,4,0,2,0
dubbo-all/dubbo-rpc-webservice,org.apache.dubbo.rpc.protocol.webservice,WebServiceProtocol,166,0,8,0,41,0,10,0,6,0
dubbo-all/dubbo-rpc-thrift,org.apache.dubbo.rpc.protocol.thrift,ThriftProtocol.new ExchangeHandlerAdapter() {...},124,0,6,0,21,0,6,0,3,0
dubbo-all/dubbo-rpc-thrift,org.apache.dubbo.rpc.protocol.thrift,ThriftType,111,0,2,0,14,0,4,0,3,0
dubbo-all/dubbo-rpc-thrift,org.apache.dubbo.rpc.protocol.thrift,ThriftClassNameGenerator,11,0,0,0,3,0,3,0,3,0
dubbo-all/dubbo-rpc-thrift,org.apache.dubbo.rpc.protocol.thrift,DubboClassNameGenerator,11,0,0,0,3,0,3,0,3,0
dubbo-all/dubbo-rpc-thrift,org.apache.dubbo.rpc.protocol.thrift,ThriftCodec.RequestData,18,0,0,0,6,0,2,0,2,0
dubbo-all/dubbo-rpc-thrift,org.apache.dubbo.rpc.protocol.thrift,ThriftUtils,185,0,8,0,61,0,11,0,7,0
dubbo-all/dubbo-rpc-thrift,org.apache.dubbo.rpc.protocol.thrift,ThriftCodec,1241,0,59,0,325,0,39,0,9,0
dubbo-all/dubbo-rpc-thrift,org.apache.dubbo.rpc.protocol.thrift,ThriftNativeCodec,137,0,8,0,27,0,10,0,6,0
dubbo-all/dubbo-rpc-thrift,org.apache.dubbo.rpc.protocol.thrift,ThriftInvoker,208,0,18,0,44,0,14,0,5,0
dubbo-all/dubbo-rpc-thrift,org.apache.dubbo.rpc.protocol.thrift,ThriftProtocol,283,0,24,0,54,0,20,0,8,0
dubbo-all/dubbo-rpc-thrift,org.apache.dubbo.rpc.protocol.thrift.ext,MultiServiceProcessor,182,0,10,0,47,0,10,0,5,0
dubbo-all/dubbo-rpc-thrift,org.apache.dubbo.rpc.protocol.thrift.io,InputStreamWrapper,77,0,8,0,23,0,14,0,10,0
dubbo-all/dubbo-rpc-thrift,org.apache.dubbo.rpc.protocol.thrift.io,RandomAccessByteArrayOutputStream,169,0,18,0,35,0,22,0,13,0
dubbo-all/dubbo-rpc-memcached,org.apache.dubbo.rpc.protocol.memcached,MemcachedProtocol.new AbstractInvoker() {...},260,0,20,0,29,0,13,0,3,0
dubbo-all/dubbo-rpc-memcached,org.apache.dubbo.rpc.protocol.memcached,MemcachedProtocol,120,0,8,0,16,0,8,0,4,0
dubbo-all/dubbo-rpc-redis,org.apache.dubbo.rpc.protocol.redis,RedisProtocol,236,0,22,0,35,0,16,0,5,0
dubbo-all/dubbo-rpc-redis,org.apache.dubbo.rpc.protocol.redis,RedisProtocol.new AbstractInvoker() {...},351,0,28,0,48,0,17,0,3,0
dubbo-all/dubbo-rpc-rest,org.apache.dubbo.rpc.protocol.rest,DubboHttpServer.SimpleServletConfig.new Enumeration() {...},10,0,0,0,3,0,3,0,3,0
dubbo-all/dubbo-rpc-rest,org.apache.dubbo.rpc.protocol.rest,RestServerFactory,45,0,8,0,8,0,7,0,3,0
dubbo-all/dubbo-rpc-rest,org.apache.dubbo.rpc.protocol.rest,BaseRestServer,100,0,6,0,18,0,8,0,5,0
dubbo-all/dubbo-rpc-rest,org.apache.dubbo.rpc.protocol.rest,ViolationReport,24,0,2,0,8,0,5,0,4,0
dubbo-all/dubbo-rpc-rest,org.apache.dubbo.rpc.protocol.rest,DubboHttpServer.RestHandler,20,0,0,0,4,0,2,0,2,0
dubbo-all/dubbo-rpc-rest,org.apache.dubbo.rpc.protocol.rest,DubboHttpServer.SimpleServletConfig,18,0,0,0,7,0,5,0,5,0
dubbo-all/dubbo-rpc-rest,org.apache.dubbo.rpc.protocol.rest,NettyServer,82,0,4,0,17,0,6,0,4,0
dubbo-all/dubbo-rpc-rest,org.apache.dubbo.rpc.protocol.rest,RestProtocol.ConnectionMonitor,71,0,4,0,22,0,6,0,4,0
dubbo-all/dubbo-rpc-rest,org.apache.dubbo.rpc.protocol.rest,DubboResourceFactory,18,0,0,0,9,0,6,0,6,0
dubbo-all/dubbo-rpc-rest,org.apache.dubbo.rpc.protocol.rest,DubboHttpServer,83,0,4,0,21,0,6,0,4,0
dubbo-all/dubbo-rpc-rest,org.apache.dubbo.rpc.protocol.rest,RestProtocol,477,0,42,0,106,0,32,0,11,0
dubbo-all/dubbo-rpc-rest,org.apache.dubbo.rpc.protocol.rest,RestConstraintViolation,36,0,0,0,16,0,8,0,8,0
dubbo-all/dubbo-rpc-rest,org.apache.dubbo.rpc.protocol.rest,RpcExceptionMapper,71,0,6,0,12,0,6,0,3,0
dubbo-all/dubbo-rpc-rest,org.apache.dubbo.rpc.protocol.rest,RpcContextFilter,185,0,28,0,33,0,18,0,4,0
dubbo-all/dubbo-rpc-rest,org.apache.dubbo.rpc.protocol.rest.integration.swagger,DubboSwaggerApiListingResource,34,0,0,0,7,0,2,0,2,0
dubbo-all/dubbo-rpc-rest,org.apache.dubbo.rpc.protocol.rest.support,LoggingFilter.OutputStreamWrapper,54,0,0,0,18,0,7,0,7,0
dubbo-all/dubbo-rpc-rest,org.apache.dubbo.rpc.protocol.rest.support,LoggingFilter,151,0,6,0,30,0,12,0,9,0
dubbo-all/dubbo-rpc-rest,org.apache.dubbo.rpc.protocol.rest.support,ContentType,3,0,0,0,1,0,1,0,1,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.integration,RegistryProtocol.ServiceConfigurationListener,32,0,0,0,8,0,3,0,3,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.integration,RegistryDirectory,1338,0,188,0,306,0,127,0,33,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.integration,AbstractConfiguratorListener,94,0,6,0,26,0,9,0,6,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.integration,RegistryProtocol.ProviderConfigurationListener,32,0,0,0,6,0,4,0,4,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.integration,RegistryDirectory.InvokerDelegate,11,0,0,0,4,0,2,0,2,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.integration,RegistryProtocol.InvokerDelegate,20,0,2,0,6,0,3,0,2,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.integration,RegistryProtocol.ExporterChangeableWrapper,143,0,2,0,39,0,9,0,8,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.integration,RegistryDirectory.ConsumerConfigurationListener,33,0,0,0,8,0,4,0,4,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.integration,RegistryDirectory.ReferenceConfigurationListener,25,0,0,0,7,0,2,0,2,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.integration,RegistryProtocol.OverrideListener,200,0,16,0,40,0,12,0,4,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.integration,RegistryProtocol,790,0,48,0,153,0,57,0,33,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.integration,RegistryProtocol.DestroyableExporter,14,0,0,0,6,0,3,0,3,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.status,RegistryStatusChecker,64,0,8,0,16,0,6,0,2,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.retry,FailedRegisteredTask,13,0,0,0,5,0,2,0,2,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.retry,FailedUnsubscribedTask,26,0,2,0,8,0,3,0,2,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.retry,AbstractRetryTask,183,0,22,0,36,0,16,0,5,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.retry,FailedUnregisteredTask,13,0,0,0,5,0,2,0,2,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.retry,FailedSubscribedTask,26,0,2,0,8,0,3,0,2,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.retry,FailedNotifiedTask,54,0,6,0,17,0,7,0,4,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.support,AbstractRegistryFactory,126,0,8,0,33,0,9,0,5,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.support,AbstractRegistry,1282,0,164,0,256,0,109,0,27,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.support,FailbackRegistry.Holder,49,0,10,0,11,0,8,0,3,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.support,ProviderConsumerRegTable,168,0,14,0,41,0,17,0,10,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.support,ConsumerInvokerWrapper,59,0,0,0,18,0,11,0,11,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.support,FailbackRegistry,949,0,92,0,199,0,75,0,29,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.support,AbstractRegistry.SaveProperties,15,0,0,0,5,0,2,0,2,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.support,SkipFailbackWrapperException,6,0,0,0,3,0,2,0,2,0
dubbo-all/dubbo-registry-api,org.apache.dubbo.registry.support,ProviderInvokerWrapper,76,0,4,0,23,0,15,0,13,0
dubbo-all/dubbo-registry-default,org.apache.dubbo.registry.dubbo,DubboRegistryFactory,172,0,6,0,39,0,9,0,6,0
dubbo-all/dubbo-registry-default,org.apache.dubbo.registry.dubbo,DubboRegistry,201,0,12,0,51,0,17,0,11,0
dubbo-all/dubbo-registry-multicast,org.apache.dubbo.registry.multicast,MulticastRegistry.new Runnable() {...},69,0,6,0,16,0,5,0,2,0
dubbo-all/dubbo-registry-multicast,org.apache.dubbo.registry.multicast,MulticastRegistry.new Runnable() {...},24,0,0,0,6,0,2,0,2,0
dubbo-all/dubbo-registry-multicast,org.apache.dubbo.registry.multicast,MulticastRegistry,959,0,112,0,201,0,81,0,25,0
dubbo-all/dubbo-registry-multicast,org.apache.dubbo.registry.multicast,MulticastRegistryFactory,8,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-registry-zookeeper,org.apache.dubbo.registry.zookeeper,ZookeeperRegistryFactory,14,0,0,0,4,0,3,0,3,0
dubbo-all/dubbo-registry-zookeeper,org.apache.dubbo.registry.zookeeper,ZookeeperRegistry,793,0,64,0,141,0,52,0,20,0
dubbo-all/dubbo-registry-redis,org.apache.dubbo.registry.redis,RedisRegistryFactory,8,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-registry-redis,org.apache.dubbo.registry.redis,RedisRegistry,1355,0,158,0,270,0,98,0,19,0
dubbo-all/dubbo-registry-redis,org.apache.dubbo.registry.redis,RedisRegistry.NotifySub,62,0,6,0,20,0,10,0,7,0
dubbo-all/dubbo-registry-redis,org.apache.dubbo.registry.redis,RedisRegistry.Notifier,269,0,22,0,63,0,16,0,5,0
dubbo-all/dubbo-registry-consul,org.apache.dubbo.registry.consul,ConsulRegistry,559,0,30,0,118,0,46,0,31,0
dubbo-all/dubbo-registry-consul,org.apache.dubbo.registry.consul,ConsulRegistry.ConsulNotifier,163,0,16,0,33,0,13,0,5,0
dubbo-all/dubbo-registry-consul,org.apache.dubbo.registry.consul,ConsulRegistryFactory,8,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-registry-etcd3,org.apache.dubbo.registry.etcd,EtcdRegistry,854,0,74,0,156,0,62,0,25,0
dubbo-all/dubbo-registry-etcd3,org.apache.dubbo.registry.etcd,EtcdRegistryFactory,14,0,0,0,4,0,3,0,3,0
dubbo-all/dubbo-registry-sofa,org.apache.dubbo.registry.sofa,SofaRegistry,451,0,40,0,111,0,36,0,16,0
dubbo-all/dubbo-registry-sofa,org.apache.dubbo.registry.sofa,SofaRegistryConstants,3,0,0,0,1,0,1,0,1,0
dubbo-all/dubbo-registry-sofa,org.apache.dubbo.registry.sofa,SofaRegistryFactory,12,0,0,0,4,0,3,0,3,0
dubbo-all/dubbo-monitor-api,org.apache.dubbo.monitor.support,AbstractMonitorFactory.MonitorListener,45,0,0,0,13,0,2,0,2,0
dubbo-all/dubbo-monitor-api,org.apache.dubbo.monitor.support,MonitorFilter,345,0,16,0,58,0,15,0,7,0
dubbo-all/dubbo-monitor-api,org.apache.dubbo.monitor.support,AbstractMonitorFactory,118,0,8,0,24,0,9,0,5,0
dubbo-all/dubbo-monitor-default,org.apache.dubbo.monitor.dubbo,MetricsFilter.new HashMap() {...},25,0,0,0,4,0,1,0,1,0
dubbo-all/dubbo-monitor-default,org.apache.dubbo.monitor.dubbo,MetricsFilter.new HashMap() {...},25,0,0,0,4,0,1,0,1,0
dubbo-all/dubbo-monitor-default,org.apache.dubbo.monitor.dubbo,Statistics,340,0,62,0,88,0,51,0,20,0
dubbo-all/dubbo-monitor-default,org.apache.dubbo.monitor.dubbo,MetricsFilter.new Invoker() {...},110,0,2,0,20,0,7,0,6,0
dubbo-all/dubbo-monitor-default,org.apache.dubbo.monitor.dubbo,DubboMonitorFactory,97,0,4,0,17,0,6,0,4,0
dubbo-all/dubbo-monitor-default,org.apache.dubbo.monitor.dubbo,MetricsFilter,408,0,36,0,83,0,27,0,9,0
dubbo-all/dubbo-monitor-default,org.apache.dubbo.monitor.dubbo,DubboMonitor,629,0,20,0,107,0,19,0,9,0
dubbo-all/dubbo-container-spring,org.apache.dubbo.container.spring,SpringContainer,46,0,4,0,18,0,7,0,5,0
dubbo-all/dubbo-container-log4j,org.apache.dubbo.container.log4j,Log4jContainer,167,0,26,0,41,0,16,0,3,0
dubbo-all/dubbo-container-logback,org.apache.dubbo.container.logback,LogbackContainer,111,0,6,0,35,0,7,0,4,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.protocol,QosProtocolWrapper,130,0,12,0,39,0,14,0,8,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.command.util,CommandHelper,65,0,6,0,17,0,7,0,4,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.textui,TKv,134,0,6,0,24,0,8,0,5,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.textui,TTree,172,0,14,0,34,0,16,0,9,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.textui,TTable,721,0,105,0,140,0,69,0,16,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.textui,TTable.Border,62,0,6,0,13,0,9,0,6,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.textui,TTree.new TTree.Callback() {...},136,0,16,0,26,0,10,0,2,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.textui,TTable.ColumnDefine,70,0,4,0,22,0,9,0,7,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.textui,TTree.Node,55,0,2,0,16,0,7,0,6,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.textui,TTable.Align,34,0,0,0,4,0,1,0,1,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.textui,TLadder,60,0,4,0,19,0,5,0,3,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.server,DubboLogo,25,0,0,0,6,0,2,0,2,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.server,Server,164,0,6,0,41,0,15,0,12,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.server,Server.new ChannelInitializer() {...},25,0,0,0,3,0,2,0,2,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.command.impl,Online,86,0,12,0,24,0,8,0,2,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.command.impl,Quit,5,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.command.impl,Help,196,0,14,0,26,0,12,0,5,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.command.impl,Ls,195,0,6,0,25,0,7,0,4,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.command.impl,Help.new Comparator() {...},24,0,0,0,4,0,2,0,2,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.command.impl,Offline,88,0,14,0,24,0,9,0,2,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.command.decoder,TelnetCommandDecoder,44,0,4,0,11,0,4,0,2,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.command.decoder,HttpCommandDecoder,139,0,18,0,34,0,11,0,2,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.server.handler,HttpProcessHandler,178,0,2,0,40,0,7,0,6,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.server.handler,QosProcessHandler.new Runnable() {...},30,0,2,0,5,0,3,0,2,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.server.handler,LocalHostPermitHandler,27,0,4,0,9,0,4,0,2,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.server.handler,QosProcessHandler,188,0,14,0,30,0,12,0,5,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.server.handler,TelnetProcessHandler,117,0,4,0,22,0,6,0,4,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.command,NoSuchCommandException,11,0,0,0,2,0,1,0,1,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.command,DefaultCommandExecutor,28,0,2,0,8,0,3,0,2,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.command,CommandContext,53,0,0,0,23,0,12,0,12,0
dubbo-all/dubbo-qos,org.apache.dubbo.qos.command,CommandContextFactory,15,0,0,0,3,0,3,0,3,0
dubbo-all/dubbo-serialization-api,org.apache.dubbo.common.serialize.support,SerializableClassRegistry,27,0,2,0,9,0,6,0,5,0
dubbo-all/dubbo-serialization-fastjson,org.apache.dubbo.common.serialize.fastjson,FastJsonObjectInput,109,0,4,0,25,0,18,0,16,0
dubbo-all/dubbo-serialization-fastjson,org.apache.dubbo.common.serialize.fastjson,FastJsonObjectOutput,106,0,0,0,36,0,14,0,14,0
dubbo-all/dubbo-serialization-fastjson,org.apache.dubbo.common.serialize.fastjson,FastJsonSerialization,17,0,0,0,5,0,5,0,5,0
dubbo-all/dubbo-serialization-fst,org.apache.dubbo.common.serialize.fst,FstObjectInput,98,0,4,0,26,0,15,0,13,0
dubbo-all/dubbo-serialization-fst,org.apache.dubbo.common.serialize.fst,FstObjectOutput,89,0,4,0,32,0,15,0,13,0
dubbo-all/dubbo-serialization-fst,org.apache.dubbo.common.serialize.fst,FstFactory,41,0,0,0,8,0,6,0,6,0
dubbo-all/dubbo-serialization-fst,org.apache.dubbo.common.serialize.fst,FstSerialization,17,0,0,0,5,0,5,0,5,0
dubbo-all/dubbo-serialization-hessian2,org.apache.dubbo.common.serialize.hessian2,Hessian2Serialization,17,0,0,0,5,0,5,0,5,0
dubbo-all/dubbo-serialization-hessian2,org.apache.dubbo.common.serialize.hessian2,Hessian2SerializerFactory,8,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-serialization-hessian2,org.apache.dubbo.common.serialize.hessian2,Hessian2ObjectOutput,75,0,0,0,28,0,13,0,13,0
dubbo-all/dubbo-serialization-hessian2,org.apache.dubbo.common.serialize.hessian2,Hessian2ObjectInput,65,0,0,0,16,0,13,0,13,0
dubbo-all/dubbo-serialization-jdk,org.apache.dubbo.common.serialize.java,JavaSerialization,17,0,0,0,5,0,5,0,5,0
dubbo-all/dubbo-serialization-jdk,org.apache.dubbo.common.serialize.java,CompactedObjectOutputStream,28,0,4,0,9,0,4,0,2,0
dubbo-all/dubbo-serialization-jdk,org.apache.dubbo.common.serialize.java,CompactedObjectInputStream,56,0,7,0,14,0,8,0,4,0
dubbo-all/dubbo-serialization-jdk,org.apache.dubbo.common.serialize.java,JavaObjectOutput,58,0,6,0,16,0,8,0,5,0
dubbo-all/dubbo-serialization-jdk,org.apache.dubbo.common.serialize.java,CompactedJavaSerialization,19,0,0,0,5,0,5,0,5,0
dubbo-all/dubbo-serialization-jdk,org.apache.dubbo.common.serialize.java,JavaObjectInput,88,0,12,0,24,0,13,0,7,0
dubbo-all/dubbo-serialization-jdk,org.apache.dubbo.common.serialize.nativejava,NativeJavaObjectInput,83,0,4,0,26,0,17,0,15,0
dubbo-all/dubbo-serialization-jdk,org.apache.dubbo.common.serialize.nativejava,NativeJavaSerialization,17,0,0,0,5,0,5,0,5,0
dubbo-all/dubbo-serialization-jdk,org.apache.dubbo.common.serialize.nativejava,NativeJavaObjectOutput,100,0,4,0,36,0,17,0,15,0
dubbo-all/dubbo-serialization-kryo,org.apache.dubbo.common.serialize.kryo,KryoSerialization,17,0,0,0,5,0,5,0,5,0
dubbo-all/dubbo-serialization-kryo,org.apache.dubbo.common.serialize.kryo,CompatibleKryo,47,0,12,0,9,0,9,0,3,0
dubbo-all/dubbo-serialization-kryo,org.apache.dubbo.common.serialize.kryo,KryoObjectInput,142,0,4,0,44,0,16,0,14,0
dubbo-all/dubbo-serialization-kryo,org.apache.dubbo.common.serialize.kryo,KryoObjectOutput,102,0,4,0,36,0,16,0,14,0
dubbo-all/dubbo-serialization-kryo,org.apache.dubbo.common.serialize.kryo.utils,AbstractKryoFactory,242,0,8,0,56,0,9,0,5,0
dubbo-all/dubbo-serialization-kryo,org.apache.dubbo.common.serialize.kryo.utils,ThreadLocalKryoFactory,15,0,0,0,4,0,3,0,3,0
dubbo-all/dubbo-serialization-kryo,org.apache.dubbo.common.serialize.kryo.utils,PooledKryoFactory,20,0,0,0,6,0,3,0,3,0
dubbo-all/dubbo-serialization-kryo,org.apache.dubbo.common.serialize.kryo.utils,ReflectionUtils,27,0,4,0,6,0,5,0,3,0
dubbo-all/dubbo-serialization-kryo,org.apache.dubbo.common.serialize.kryo.utils,KryoUtils,23,0,0,0,9,0,6,0,6,0
dubbo-all/dubbo-serialization-kryo,org.apache.dubbo.common.serialize.kryo.utils,ThreadLocalKryoFactory.new ThreadLocal() {...},10,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-serialization-kryo,org.apache.dubbo.common.serialize.kryo.utils,PrototypeKryoFactory,7,0,0,0,3,0,3,0,3,0
dubbo-all/dubbo-serialization-avro,org.apache.dubbo.common.serialize.avro,AvroObjectInput,106,0,2,0,26,0,15,0,14,0
dubbo-all/dubbo-serialization-avro,org.apache.dubbo.common.serialize.avro,AvroObjectOutput,107,0,2,0,33,0,15,0,14,0
dubbo-all/dubbo-serialization-avro,org.apache.dubbo.common.serialize.avro,AvroSerialization,17,0,0,0,5,0,5,0,5,0
dubbo-all/dubbo-serialization-protostuff,org.apache.dubbo.common.serialize.protostuff.utils,WrapperUtils,135,0,8,0,31,0,8,0,4,0
dubbo-all/dubbo-serialization-protostuff,org.apache.dubbo.common.serialize.protostuff,ProtostuffSerialization,17,0,0,0,5,0,5,0,5,0
dubbo-all/dubbo-serialization-protostuff,org.apache.dubbo.common.serialize.protostuff,ProtostuffObjectInput,151,0,6,0,40,0,16,0,13,0
dubbo-all/dubbo-serialization-protostuff,org.apache.dubbo.common.serialize.protostuff,Wrapper,9,0,0,0,4,0,2,0,2,0
dubbo-all/dubbo-serialization-protostuff,org.apache.dubbo.common.serialize.protostuff,ProtostuffObjectOutput,154,0,4,0,47,0,15,0,13,0
dubbo-all/dubbo-serialization-protostuff,org.apache.dubbo.common.serialize.protostuff.delegate,TimestampDelegate,27,0,0,0,8,0,6,0,6,0
dubbo-all/dubbo-serialization-protostuff,org.apache.dubbo.common.serialize.protostuff.delegate,TimeDelegate,27,0,0,0,8,0,6,0,6,0
dubbo-all/dubbo-serialization-gson,org.apache.dubbo.common.serialize.gson,GsonJsonObjectInput,119,0,4,0,25,0,18,0,16,0
dubbo-all/dubbo-serialization-gson,org.apache.dubbo.common.serialize.gson,GsonSerialization,17,0,0,0,5,0,5,0,5,0
dubbo-all/dubbo-serialization-gson,org.apache.dubbo.common.serialize.gson,GsonJsonObjectOutput,107,0,0,0,35,0,14,0,14,0
dubbo-all/dubbo-configcenter-api,org.apache.dubbo.configcenter.support.nop,NopDynamicConfigurationFactory,8,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-configcenter-api,org.apache.dubbo.configcenter.support.nop,NopDynamicConfiguration,9,0,0,0,6,0,5,0,5,0
dubbo-all/dubbo-configcenter-api,org.apache.dubbo.configcenter,AbstractDynamicConfigurationFactory,24,0,4,0,7,0,4,0,2,0
dubbo-all/dubbo-configcenter-api,org.apache.dubbo.configcenter,ConfigChangeType,34,0,0,0,4,0,1,0,1,0
dubbo-all/dubbo-configcenter-api,org.apache.dubbo.configcenter,ConfigChangeEvent,53,0,0,0,11,0,6,0,6,0
dubbo-all/dubbo-configcenter-api,org.apache.dubbo.configcenter,DynamicConfiguration,39,0,0,0,10,0,6,0,6,0
dubbo-all/dubbo-configcenter-zookeeper,org.apache.dubbo.configcenter.support.zookeeper,ZookeeperDynamicConfigurationFactory,14,0,0,0,4,0,3,0,3,0
dubbo-all/dubbo-configcenter-zookeeper,org.apache.dubbo.configcenter.support.zookeeper,CacheListener,133,0,22,0,37,0,19,0,7,0
dubbo-all/dubbo-configcenter-zookeeper,org.apache.dubbo.configcenter.support.zookeeper,ZookeeperDynamicConfiguration,149,0,2,0,24,0,7,0,6,0
dubbo-all/dubbo-configcenter-apollo,org.apache.dubbo.configcenter.support.apollo,ApolloDynamicConfiguration.ApolloListener,101,0,10,0,21,0,12,0,7,0
dubbo-all/dubbo-configcenter-apollo,org.apache.dubbo.configcenter.support.apollo,ApolloDynamicConfiguration,232,0,28,0,47,0,24,0,10,0
dubbo-all/dubbo-configcenter-apollo,org.apache.dubbo.configcenter.support.apollo,ApolloDynamicConfigurationFactory,8,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-configcenter-consul,org.apache.dubbo.configcenter.consul,ConsulDynamicConfigurationFactory,8,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-configcenter-consul,org.apache.dubbo.configcenter.consul,ConsulDynamicConfiguration.ConsulKVWatcher,228,0,20,0,46,0,17,0,7,0
dubbo-all/dubbo-configcenter-consul,org.apache.dubbo.configcenter.consul,ConsulDynamicConfiguration,280,0,12,0,43,0,15,0,9,0
dubbo-all/dubbo-configcenter-etcd,org.apache.dubbo.configcenter.support.etcd,EtcdDynamicConfiguration.EtcdConfigWatcher,111,0,4,0,32,0,9,0,7,0
